competition,match_id,date,season,team,opponent,win,chase,close_game,run_diff,runs,legal_balls_faced,runs_allowed,legal_balls_bowled,wickets_lost,wickets_taken,dot_balls_bat,dot_balls_bowl,boundaries,pp_runs,pp_legal_balls,death_runs,death_legal_balls,fielding_dismissals,run_rate,runs_per_ball,dot_ball_rate_bat,dot_ball_rate_bowl,bowler_wkts_per_match,powerplay_economy,death_economy,runs_allowed_per_legal_ball,boundary_rate_per_ball,death_run_rate,powerplay_run_rate,fielding_dismissals_per_match,n_matches,EDGE
BPL,1063073,2016-11-25,2016/17,Rajshahi Kings,Rangpur Riders,1,0,0,12,162,120,150,120,5,5,46,44,20,51,36,68,30,5,8.100000000000001,1.35,0.38333333333333336,0.36666666666666664,5,8.5,13.6,1.25,0.16666666666666666,13.6,8.5,5,15,64.375
BPL,1063073,2016-11-25,2016/17,Rangpur Riders,Rajshahi Kings,0,1,0,-12,150,120,162,120,5,5,44,46,16,25,36,50,30,5,7.5,1.25,0.36666666666666664,0.38333333333333336,5,4.166666666666666,10.0,1.35,0.13333333333333333,10.0,4.166666666666666,5,12,24.375
BPL,1063074,2016-11-25,2016/17,Barisal Bulls,Khulna Titans,0,0,0,-1,119,120,120,112,5,4,53,49,12,34,36,38,30,5,5.95,0.9916666666666667,0.44166666666666665,0.4375,4,5.666666666666666,7.6,1.0714285714285714,0.1,7.6,5.666666666666666,5,12,13.125
BPL,1063074,2016-11-25,2016/17,Khulna Titans,Barisal Bulls,1,1,0,1,120,112,119,120,4,5,49,53,14,28,36,24,22,5,6.428571428571429,1.0714285714285714,0.4375,0.44166666666666665,5,4.666666666666667,6.545454545454545,0.9916666666666667,0.125,6.545454545454545,4.666666666666667,5,13,71.875
BPL,1063075,2016-11-26,2016/17,Dhaka Dynamites,Comilla Victorians,1,0,0,32,170,120,138,120,4,8,39,41,22,48,36,61,30,9,8.5,1.4166666666666667,0.325,0.3416666666666667,8,8.0,12.2,1.15,0.18333333333333332,12.2,8.0,9,14,96.875
BPL,1063075,2016-11-26,2016/17,Comilla Victorians,Dhaka Dynamites,0,1,0,-32,138,120,170,120,8,4,41,39,12,40,36,34,30,9,6.8999999999999995,1.15,0.3416666666666667,0.325,4,6.666666666666667,6.8,1.4166666666666667,0.1,6.8,6.666666666666667,9,11,26.875
BPL,1063076,2016-11-26,2016/17,Rajshahi Kings,Khulna Titans,1,0,1,9,154,120,145,120,8,6,48,41,19,40,36,66,30,9,7.700000000000001,1.2833333333333334,0.4,0.3416666666666667,6,6.666666666666667,13.200000000000001,1.2083333333333333,0.15833333333333333,13.200000000000001,6.666666666666667,9,15,64.375
BPL,1063076,2016-11-26,2016/17,Khulna Titans,Rajshahi Kings,0,1,1,-9,145,120,154,120,6,8,41,48,15,38,36,36,30,9,7.25,1.2083333333333333,0.3416666666666667,0.4,8,6.333333333333334,7.199999999999999,1.2833333333333334,0.125,7.199999999999999,6.333333333333334,9,13,71.875
BPL,1063077,2016-11-27,2016/17,Barisal Bulls,Dhaka Dynamites,0,0,0,-3,132,120,135,116,6,6,44,35,10,30,36,45,30,8,6.6000000000000005,1.1,0.36666666666666664,0.3017241379310345,6,5.0,9.0,1.1637931034482758,0.08333333333333333,9.0,5.0,8,12,13.125
BPL,1063077,2016-11-27,2016/17,Dhaka Dynamites,Barisal Bulls,1,1,0,3,135,116,132,120,6,6,35,44,13,34,36,42,26,8,6.982758620689655,1.1637931034482758,0.3017241379310345,0.36666666666666664,6,5.666666666666666,9.692307692307693,1.1,0.11206896551724138,9.692307692307693,5.666666666666666,8,14,96.875
BPL,1063078,2016-11-27,2016/17,Rangpur Riders,Chittagong Vikings,0,0,0,-4,124,120,128,96,7,1,47,41,8,37,36,35,30,5,6.200000000000001,1.0333333333333334,0.39166666666666666,0.4270833333333333,1,6.166666666666666,7.0,1.3333333333333333,0.06666666666666667,7.0,6.166666666666666,5,12,24.375
BPL,1063078,2016-11-27,2016/17,Chittagong Vikings,Rangpur Riders,1,1,0,4,128,96,124,120,1,7,41,47,17,30,36,11,6,5,8.0,1.3333333333333333,0.4270833333333333,0.39166666666666666,7,5.0,11.0,1.0333333333333334,0.17708333333333334,11.0,5.0,5,13,45.625
BPL,1063079,2016-11-29,2016/17,Barisal Bulls,Comilla Victorians,0,0,0,-3,142,120,145,114,8,2,55,34,17,42,36,50,30,6,7.1,1.1833333333333333,0.4583333333333333,0.2982456140350877,2,7.0,10.0,1.2719298245614035,0.14166666666666666,10.0,7.0,6,12,13.125
BPL,1063079,2016-11-29,2016/17,Comilla Victorians,Barisal Bulls,1,1,0,3,145,114,142,120,2,8,34,55,16,44,36,41,24,6,7.631578947368421,1.2719298245614035,0.2982456140350877,0.4583333333333333,8,7.333333333333334,10.25,1.1833333333333333,0.14035087719298245,10.25,7.333333333333334,6,11,26.875
BPL,1063080,2016-11-29,2016/17,Khulna Titans,Chittagong Vikings,0,0,0,-4,131,120,135,112,8,5,48,49,13,38,36,36,30,11,6.549999999999999,1.0916666666666666,0.4,0.4375,5,6.333333333333334,7.199999999999999,1.2053571428571428,0.10833333333333334,7.199999999999999,6.333333333333334,11,13,71.875
BPL,1063080,2016-11-29,2016/17,Chittagong Vikings,Khulna Titans,1,1,0,4,135,112,131,120,5,8,49,48,19,48,36,41,22,11,7.232142857142857,1.2053571428571428,0.4375,0.4,8,8.0,11.181818181818182,1.0916666666666666,0.16964285714285715,11.181818181818182,8.0,11,13,45.625
BPL,1063081,2016-11-30,2016/17,Dhaka Dynamites,Rangpur Riders,1,0,0,42,188,120,146,120,7,8,39,51,24,56,36,47,30,9,9.4,1.5666666666666667,0.325,0.425,8,9.333333333333334,9.4,1.2166666666666666,0.2,9.4,9.333333333333334,9,14,96.875
BPL,1063081,2016-11-30,2016/17,Rangpur Riders,Dhaka Dynamites,0,1,0,-42,146,120,188,120,8,7,51,39,18,33,36,50,30,9,7.299999999999999,1.2166666666666666,0.425,0.325,7,5.5,10.0,1.5666666666666667,0.15,10.0,5.5,9,12,24.375
BPL,1063082,2016-12-01,2016/17,Barisal Bulls,Rajshahi Kings,1,0,0,17,161,120,144,120,4,7,49,46,22,33,36,47,30,9,8.049999999999999,1.3416666666666666,0.4083333333333333,0.38333333333333336,7,5.5,9.4,1.2,0.18333333333333332,9.4,5.5,9,12,13.125
BPL,1063082,2016-12-01,2016/17,Rajshahi Kings,Barisal Bulls,0,1,0,-17,144,120,161,120,7,4,46,49,18,49,36,49,30,9,7.199999999999999,1.2,0.38333333333333336,0.4083333333333333,4,8.166666666666668,9.8,1.3416666666666666,0.15,9.8,8.166666666666668,9,15,64.375
BPL,1063083,2016-12-03,2016/17,Rangpur Riders,Barisal Bulls,1,0,0,29,154,120,125,110,5,10,37,47,15,41,36,45,30,10,7.700000000000001,1.2833333333333334,0.30833333333333335,0.42727272727272725,10,6.833333333333333,9.0,1.1363636363636365,0.125,9.0,6.833333333333333,10,12,24.375
BPL,1063083,2016-12-03,2016/17,Barisal Bulls,Rangpur Riders,0,1,0,-29,125,110,154,120,10,5,47,37,15,48,36,20,20,10,6.818181818181818,1.1363636363636365,0.42727272727272725,0.30833333333333335,5,8.0,6.0,1.2833333333333334,0.13636363636363635,6.0,8.0,10,12,13.125
BPL,1063084,2016-12-02,2016/17,Chittagong Vikings,Dhaka Dynamites,0,0,0,-1,134,120,135,110,6,4,47,43,13,25,36,35,30,9,6.7,1.1166666666666667,0.39166666666666666,0.39090909090909093,4,4.166666666666666,7.0,1.2272727272727273,0.10833333333333334,7.0,4.166666666666666,9,13,45.625
BPL,1063084,2016-12-02,2016/17,Dhaka Dynamites,Chittagong Vikings,1,1,0,1,135,110,134,120,4,6,43,47,16,37,36,37,20,9,7.363636363636363,1.2272727272727273,0.39090909090909093,0.39166666666666666,6,6.166666666666666,11.100000000000001,1.1166666666666667,0.14545454545454545,11.100000000000001,6.166666666666666,9,14,96.875
